GeneID	Rank
SUCLA2	6424
IFT27	6425
MCTP2	6426
PPP2R3B	6427
ACE2	6428
KCNK10	6429
MTCL1	6430
BBS1	6431
SLC4A2	6432
TRADD	6433
GPR153	6434
WDR45	6435
SNAP29	6436
FAM63A	6437
DDX1	6438
ATP5B	6439
LCT	6440
MIS18BP1	6441
ARG2	6442
NCAM1	6443
LUC7L3	6444
HLA-C	6445
GEMIN7	6446
ACOT9	6447
MSH3	6448
DYRK1B	6449
SH2D3A	6450
MOB4	6451
OGFOD3	6452
HNRNPUL1	6453
MAPK8IP2	6454
MYO1E	6455
PTGES3	6456
SCFD1	6457
KCTD20	6458
TROVE2	6459
CSRP2	6460
CENPJ	6461
ITPKC	6462
KHNYN	6463
PUM3	6464
CREB3L1	6465
ARID5B	6466
CTRB2	6467
SPTLC1	6468
STRADA	6469
CSRNP2	6470
POLH	6471
TNFRSF10B	6472
NRP2	6473
RHEB	6474
HDAC7	6475
NDUFA1	6476
EHF	6477
SRSF6	6478
SLC25A21	6479
TERF1	6480
MRPL48	6481
SLC16A10	6482
AIRE	6483
GIT1	6484
LRIG1	6485
POP4	6486
NPC1L1	6487
CHI3L1	6488
CERK	6489
TAPBP	6490
SYT2	6491
KIF13B	6492
DCK	6493
ERO1B	6494
ACOX3	6495
PDAP1	6496
TOX4	6497
ZNF589	6498
ERCC6	6499
BCL2L10	6500
TRIM15	6501
C1orf61	6502
CCL22	6503
FMO1	6504
F2R	6505
TPM3	6506
MAP4K4	6507
KRT9	6508
PPP1R26	6509
TBX1	6510
MCHR1	6511
ANKMY1	6512
CXCL1	6513
IPO7	6514
KRAS	6515
BCL2	6516
PORCN	6517
CLIP1	6518
PPIL6	6519
EXOSC2	6520
SYN1	6521
LMO4	6522
IL18BP	6523
IBA57	6524
GAST	6525
BHMT	6526
HOXC11	6527
ING1	6528
ZNF8	6529
STC2	6530
ESRRA	6531
MS4A1	6532
EDF1	6533
PEX26	6534
GHSR	6535
IRS1	6536
AQP3	6537
PKP4	6538
PRSS8	6539
ATG4B	6540
C2CD2L	6541
DEDD	6542
ST6GALNAC4	6543
CCDC9	6544
ALDOC	6545
TEX30	6546
RBM14	6547
SBNO1	6548
ZNF668	6549
DHX29	6550
RET	6551
CTBP1	6552
AGL	6553
ZNF264	6554
ERN2	6555
ICOSLG	6556
TSN	6557
ZNF266	6558
ZNF573	6559
PHF8	6560
SCN3B	6561
OPRK1	6562
RRNAD1	6563
SCN8A	6564
BHMT2	6565
VRK2	6566
UFM1	6567
ALOX15	6568
FBXL4	6569
CSF1R	6570
DRG1	6571
N4BP3	6572
CEACAM6	6573
ZFHX3	6574
CSAD	6575
PDZD8	6576
MCC	6577
RGL3	6578
XKR8	6579
IRAK4	6580
ZNF160	6581
LRP12	6582
AMT	6583
LMF2	6584
ABHD2	6585
PMPCB	6586
LRRC1	6587
GNB2	6588
FZD9	6589
MAT2A	6590
ZBED1	6591
XPA	6592
CDC27	6593
PPM1B	6594
HIVEP3	6595
PNPLA2	6596
MED28	6597
RNF4	6598
SH3BP1	6599
HTR2C	6600
C19orf57	6601
SERF1B	6602
UBC	6603
SULT2B1	6604
PTK2B	6605
PKNOX1	6606
GRAMD4	6607
CDC40	6608
ZFX	6609
FHL3	6610
BMP8A	6611
MRPL20	6612
PWP2	6613
METRN	6614
RPS9	6615
NPAS1	6616
ZNF254	6617
MON1B	6618
LTK	6619
PROX1	6620
HLA-DOB	6621
TNK2	6622
SOX15	6623
FBLN2	6624
ATP9B	6625
GSTA3	6626
TRA2A	6627
SIAH2	6628
LAP3	6629
RSAD1	6630
RABEPK	6631
TMCC1	6632
CHST15	6633
TRPM8	6634
EFHD2	6635
RFX1	6636
MT1H	6637
PCSK7	6638
IL10	6639
PDPR	6640
PRKACA	6641
TMEM184B	6642
CTSC	6643
UQCRFS1	6644
DCAF16	6645
AGO1	6646
CDA	6647
RBKS	6648
INPPL1	6649
RPIA	6650
DPYSL4	6651
NOP10	6652
ARL2BP	6653
TLE2	6654
SSB	6655
ETV3	6656
NEK4	6657
SEC23A	6658
MTRF1L	6659
EAF2	6660
ZNF175	6661
MED6	6662
RPS12	6663
BAD	6664
PRDM13	6665
SERPINB8	6666
TRMT112	6667
OPRM1	6668
EFR3A	6669
NAMPT	6670
QRICH1	6671
SLC15A1	6672
EIF2B1	6673
BCL7C	6674
ZNF24	6675
PEMT	6676
YWHAH	6677
PPP2R2A	6678
PPP3CA	6679
WRN	6680
ZNF444	6681
MZF1	6682
FLNA	6683
SLC25A11	6684
CLK3	6685
KIF13A	6686
ZNF549	6687
SLC16A1	6688
C9orf78	6689
BRAP	6690
OAS3	6691
SPRR3	6692
ARHGAP35	6693
ATG4A	6694
MANEA	6695
SPINK2	6696
GNB1L	6697
BAG5	6698
SNAPC4	6699
DOT1L	6700
TMOD2	6701
TFEC	6702
CHMP1B	6703
G6PC3	6704
JAKMIP2	6705
FGF12	6706
PBX2	6707
HEPH	6708
SRCAP	6709
CALML4	6710
DCAKD	6711
HIST1H3G	6712
MISP	6713
PPP1R7	6714
MAGEA1	6715
KAT8	6716
KRBOX4	6717
ZFHX4	6718
EMID1	6719
TRIM8	6720
TGIF2	6721
AFAP1	6722
GOLIM4	6723
CKLF	6724
TRPC4AP	6725
CEPT1	6726
RPA2	6727
CCNT2	6728
CLOCK	6729
DRD4	6730
CEP164	6731
ARL14	6732
HTRA2	6733
GATM	6734
NNAT	6735
SLC30A9	6736
DNASE1L2	6737
CHAC1	6738
POLR2A	6739
NFATC4	6740
IGF1	6741
STXBP2	6742
ZNF117	6743
SCUBE3	6744
RAB6B	6745
SIRT2	6746
PRSS16	6747
COX11	6748
TPSG1	6749
DCUN1D4	6750
COL15A1	6751
SLC4A1AP	6752
ARNTL	6753
PLGRKT	6754
NEDD8	6755
TRMT2B	6756
GPNMB	6757
CLDN1	6758
PFDN5	6759
CEBPZ	6760
SLC7A9	6761
HLA-F	6762
MYO18A	6763
FAM234B	6764
TYMP	6765
VAV1	6766
DNLZ	6767
APP	6768
MED23	6769
AKAP6	6770
GATAD2A	6771
PPWD1	6772
UGT1A3	6773
C17orf80	6774
NOD1	6775
CLASRP	6776
RNASET2	6777
TNFRSF8	6778
CKB	6779
CHAT	6780
SLC12A2	6781
NACA	6782
PPP1R8	6783
CERS1	6784
ARFRP1	6785
TIMM10B	6786
FAM160B2	6787
BICDL1	6788
IGFBP4	6789
RUFY1	6790
IMPACT	6791
TARDBP	6792
NBN	6793
TGM5	6794
PIP4K2A	6795
UCP3	6796
MARK3	6797
F11R	6798
PSMD6	6799
STS	6800
PTCD3	6801
YWHAE	6802
TRIM3	6803
HIST1H2AB	6804
PAFAH2	6805
C11orf57	6806
ITGBL1	6807
PRKD3	6808
GTF2F1	6809
CRH	6810
ITGB1BP1	6811
NUP58	6812
SYNE2	6813
KCTD5	6814
HRC	6815
CDH2	6816
THEG	6817
RASA2	6818
CHMP1A	6819
SLC19A2	6820
GALR2	6821
DOK1	6822
DNPEP	6823
KHK	6824
DGKH	6825
ADA	6826
NCOR1	6827
CUL5	6828
BTN2A2	6829
GPR18	6830
PPIG	6831
CNIH3	6832
APOBEC3G	6833
PRKG2	6834
PHF20	6835
RANBP9	6836
SMAD2	6837
FABP3	6838
EVPL	6839
RNF19B	6840
ARL6IP4	6841
INTS6	6842
FBXL18	6843
ZNF358	6844
TRAPPC11	6845
TRAPPC2B	6846
ARMCX3	6847
SMAP1	6848
GNRH1	6849
USH1C	6850
HIST1H4L	6851
LMAN1	6852
ATF7IP	6853
PCNX4	6854
SPATA2L	6855
CHRNA6	6856
PEX19	6857
TNR	6858
C1R	6859
APOBEC1	6860
GDAP2	6861
NEU1	6862
BRE	6863
NFKBIE	6864
DLG1	6865
CTSK	6866
HTR2A	6867
OXT	6868
FN3K	6869
IKZF3	6870
LRMP	6871
F7	6872
ZFYVE21	6873
IGBP1	6874
CAPN7	6875
QPCT	6876
QPCTL	6877
TRPV4	6878
AKIP1	6879
ADCY2	6880
PODNL1	6881
ASH2L	6882
CFDP1	6883
CDSN	6884
TFPI2	6885
RAB27B	6886
PVALB	6887
C12orf10	6888
ZNF646	6889
OAZ3	6890
PTPN11	6891
ACPP	6892
SGSH	6893
PTGR2	6894
HP1BP3	6895
TUBGCP2	6896
BRD4	6897
NAA60	6898
OVCA2	6899
U2AF1	6900
PRR15L	6901
KLHL2	6902
MBD5	6903
ECM1	6904
NKX2-1	6905
PLPPR1	6906
DGKG	6907
ADAM7	6908
TIMM50	6909
EHMT1	6910
ATRAID	6911
NUFIP1	6912
LUM	6913
ALOX12B	6914
C1QTNF3	6915
GYPB	6916
WDR5B	6917
PPFIBP2	6918
SFSWAP	6919
EXTL3	6920
RPP30	6921
PPL	6922
COLEC11	6923
MPHOSPH10	6924
TRAPPC13	6925
SERP1	6926
TBC1D13	6927
ERCC3	6928
MYH14	6929
INO80D	6930
NUDT4	6931
FAM193A	6932
SART3	6933
PTPN7	6934
TNFSF8	6935
IGLL1	6936
CDC16	6937
LDHB	6938
VPS9D1	6939
LY6H	6940
ZDHHC7	6941
BCAP31	6942
FAM155B	6943
LPP	6944
CLP1	6945
NEFH	6946
MCMBP	6947
ATG14	6948
ANKH	6949
RDH11	6950
SLC35D1	6951
NDUFA13	6952
PSG6	6953
ST6GAL1	6954
MFAP3	6955
RPL7	6956
ATP2A3	6957
GYG1	6958
KIF25	6959
SPCS1	6960
TP53BP2	6961
INTS3	6962
CNGA3	6963
NTF3	6964
THSD4	6965
SCG2	6966
PRPSAP1	6967
COX8A	6968
PRDX1	6969
MUL1	6970
GBE1	6971
PELI1	6972
ECEL1	6973
ZNF675	6974
PCDHA9	6975
UTY	6976
DMWD	6977
KCNMA1	6978
NIN	6979
PKN1	6980
ANKEF1	6981
MARK1	6982
LPCAT1	6983
ARL4A	6984
TTC17	6985
CSRNP3	6986
RPL32	6987
ZNF768	6988
PAOX	6989
NUBPL	6990
CNOT4	6991
ZNF473	6992
HGFAC	6993
SAMD14	6994
EXOC5	6995
LARP7	6996
MTERF4	6997
COQ10B	6998
NUDT6	6999
IKZF5	7000
CDK2AP2	7001
ALCAM	7002
TSPYL4	7003
SLC30A6	7004
SLC25A5	7005
PI15	7006
CYP4F11	7007
SEC24B	7008
KRT7	7009
DDX28	7010
NXT1	7011
TP53	7012
SNRNP70	7013
SPP2	7014
RAB17	7015
RAB1A	7016
SAFB2	7017
ARNT	7018
NUDT4P1	7019
LRCH4	7020
HIST2H2BE	7021
CRYBA2	7022
PQLC3	7023
ABCD4	7024
ANXA10	7025
ATG13	7026
ATG2B	7027
OTUD4	7028
RNF126	7029
USP16	7030
MFSD11	7031
TTC38	7032
RNASE6	7033
DNAJB6	7034
POGK	7035
LTF	7036
GNAI1	7037
ADK	7038
ZNF688	7039
ABCB8	7040
PLA2G2A	7041
COQ2	7042
GRB10	7043
KLK8	7044
RRP8	7045
PLXNA1	7046
THBS3	7047
RGP1	7048
RAD23A	7049
HAUS3	7050
DTX3	7051
SEMA4D	7052
BANP	7053
LTN1	7054
FLNC	7055
CLUAP1	7056
C14orf79	7057
MAML3	7058
POPDC2	7059
IFT122	7060
GRB14	7061
ADCY6	7062
DNAJC28	7063
GCC2	7064
AKAP17A	7065
NXT2	7066
EFNA2	7067
SH3BP4	7068
BLNK	7069
KMT2A	7070
GOLPH3	7071
B4GALNT1	7072
MRPL52	7073
ITIH4	7074
ASIC1	7075
HMG20A	7076
CNTRL	7077
SARS	7078
NUP188	7079
ITGB1	7080
VCAM1	7081
RSAD2	7082
NAA50	7083
VIPAS39	7084
TBC1D17	7085
SNHG3	7086
CAPN9	7087
MAN2A1	7088
HSF1	7089
HINT1	7090
PLAA	7091
DYNLT3	7092
KRT3	7093
HIST1H3C	7094
SRSF10	7095
PRSS23	7096
ST3GAL5	7097
ZC3H7B	7098
CDC23	7099
ZC4H2	7100
GLI3	7101
IL22RA1	7102
TAB1	7103
IL10RB	7104
BSG	7105
VOPP1	7106
ZNF721	7107
PXMP2	7108
CCL24	7109
UQCRB	7110
SLC12A9	7111
UNC5B	7112
LPIN2	7113
SMC5	7114
METTL4	7115
TACSTD2	7116
BACH1	7117
KCND1	7118
MPO	7119
ZFYVE9	7120
TPM1	7121
TENM3	7122
NADSYN1	7123
GBF1	7124
WNT1	7125
CSNK1E	7126
ZNF273	7127
DTNA	7128
MNT	7129
DIRAS3	7130
SMC3	7131
RAB11B	7132
MRPL41	7133
GUCA1A	7134
GREB1	7135
HAT1	7136
FECH	7137
SMYD2	7138
PAK5	7139
EREG	7140
RGS19	7141
ERCC5	7142
POU3F4	7143
GABRB3	7144
NKX3-1	7145
PRPF8	7146
PLOD3	7147
LSM14B	7148
FBXO24	7149
ALPP	7150
UGCG	7151
PAPPA	7152
MAP4K2	7153
GK2	7154
ZNF76	7155
PRKAG2	7156
SCRG1	7157
DDAH1	7158
SYT5	7159
TNFRSF10C	7160
ZBTB39	7161
SCN3A	7162
ZNF85	7163
GPR183	7164
OPCML	7165
CDH11	7166
GATAD1	7167
POM121	7168
SNAP25	7169
REL	7170
SNCAIP	7171
ZNF330	7172
MUT	7173
SIRT1	7174
DYNC1LI2	7175
SLC6A13	7176
FZD7	7177
FKBP9	7178
CCR6	7179
CNGA1	7180
IPCEF1	7181
IGF2BP2	7182
SIDT1	7183
NGLY1	7184
PDZK1IP1	7185
INHA	7186
KCNJ16	7187
HEMK1	7188
SMG6	7189
HOXB13	7190
COPZ1	7191
MYO10	7192
HS3ST2	7193
FLCN	7194
PRRX2	7195
ZNF629	7196
TSPAN31	7197
EZR	7198
ATP6V1D	7199
PEX2	7200
OXA1L	7201
BCAN	7202
NPHP4	7203
PYGO1	7204
ARHGEF9	7205
NRIP1	7206
ZNF14	7207
PGLYRP4	7208
ADCK2	7209
OAS2	7210
TBPL1	7211
SNX17	7212
ADAM17	7213
LFNG	7214
PPP1R13L	7215
RARG	7216
CAPNS1	7217
PKP1	7218
SQLE	7219
ABT1	7220
ACTR6	7221
PLPPR2	7222
NANS	7223
GAN	7224
SLC39A1	7225
SSBP3	7226
C18orf25	7227
BBX	7228
SLC22A14	7229
SEC14L3	7230
TDO2	7231
PIKFYVE	7232
COL5A3	7233
AFG3L2	7234
CDKN2D	7235
TNIP3	7236
AMACR	7237
SPTBN5	7238
ZC3H7A	7239
LRRC17	7240
A4GALT	7241
CUL2	7242
NUCB2	7243
RABL3	7244
ZNF354A	7245
BCAS3	7246
DKFZP586I1420	7247
ORM2	7248
CADPS2	7249
FAHD2A	7250
GFOD2	7251
IL27RA	7252
SSX4B	7253
STK17B	7254
TLL2	7255
SAT1	7256
TNFRSF1A	7257
LRRC41	7258
SERPINA5	7259
PON2	7260
HADHA	7261
VCX2	7262
BAZ2B	7263
GSTK1	7264
MAP2	7265
THBS4	7266
UBAP2	7267
RENBP	7268
YY1AP1	7269
IL32	7270
CAMK1G	7271
IL17RC	7272
PTDSS1	7273
CYP7B1	7274
TDRD1	7275
SUOX	7276
IER5	7277
FAM45A	7278
PCK2	7279
MFF	7280
NARS	7281
RNF170	7282
MLX	7283
BAAT	7284
NSD1	7285
ARSA	7286
C5orf45	7287
TBX19	7288
PICK1	7289
RAB5A	7290
DPEP1	7291
GMEB1	7292
SYNGR4	7293
SART1	7294
DENND5B	7295
USP10	7296
NUAK1	7297
NPY5R	7298
HAUS7	7299
MAPK8	7300
BDKRB2	7301
MMADHC	7302
RPL19	7303
PCDHA1	7304
RPS23	7305
VPS33A	7306
RIOK3	7307
CYP2R1	7308
FARP2	7309
AAAS	7310
TCL1A	7311
ZNF385D	7312
RBM25	7313
COPS5	7314
MAGEA9B	7315
SOCS7	7316
BAX	7317
ZNF510	7318
C5orf30	7319
RPLP1	7320
SH3PXD2A	7321
CSNK1G3	7322
CYTIP	7323
ACTB	7324
CD5L	7325
UBR7	7326
ARG1	7327
PSMD13	7328
AHI1	7329
CD180	7330
HPCA	7331
TMEM176B	7332
ARSB	7333
CHRNA9	7334
SORL1	7335
ATG10	7336
CHMP6	7337
PTPN9	7338
NDUFB2	7339
FRZB	7340
IQCK	7341
FAM111A	7342
CHORDC1	7343
C14orf105	7344
STX17	7345
ARHGEF11	7346
UQCR11	7347
LRRC31	7348
RFXANK	7349
CCDC90B	7350
ZNF609	7351
TUBGCP3	7352
TCP11	7353
CNNM1	7354
COTL1	7355
RNPEPL1	7356
SLCO4A1	7357
GON4L	7358
GNRH2	7359
CYP2D6	7360
ZNF654	7361
KLRG1	7362
GLG1	7363
MUTYH	7364
OR6A2	7365
DNAJC7	7366
ACSBG2	7367
ZC2HC1A	7368
GAS8	7369
RGS7	7370
HERC4	7371
ARHGAP5	7372
ARHGAP45	7373
GNG10	7374
TFIP11	7375
STK16	7376
PRKACB	7377
SLC35G2	7378
CD99	7379
RCOR3	7380
TIMM44	7381
POLR2C	7382
CTSE	7383
TOR4A	7384
CLN3	7385
PDIA2	7386
LRRC3	7387
VAMP1	7388
IGFLR1	7389
GDAP1	7390
PIP4K2B	7391
EBLN2	7392
COQ6	7393
RECQL	7394
GCC1	7395
THG1L	7396
NF2	7397
HPS4	7398
KCNH2	7399
TMEM206	7400
HHIPL2	7401
PLEC	7402
IVD	7403
KDM4B	7404
WASL	7405
C10orf88	7406
SNX16	7407
ABHD4	7408
ATP6V0B	7409
CBS	7410
DDX49	7411
RALGPS1	7412
RYR3	7413
OBP2A	7414
MDM2	7415
HP	7416
MYT1	7417
WIPI2	7418
TRAPPC12	7419
NEK9	7420
TM2D3	7421
ISLR	7422
DYNC1LI1	7423
VPS4B	7424
FBXO4	7425
CALML3	7426
ECI1	7427
EPHA4	7428
NINL	7429
SCAMP1	7430
GCH1	7431
PHGDH	7432
ATP1B2	7433
ME2	7434
PIGG	7435
TTC22	7436
RAB3A	7437
MTMR2	7438
DHX57	7439
GLTSCR1L	7440
TACR1	7441
SF3A2	7442
ALDH9A1	7443
MAPT	7444
SHB	7445
HOXB9	7446
BAG1	7447
DCAF15	7448
DEXI	7449
RWDD2A	7450
BSDC1	7451
ZNF672	7452
TRMT1L	7453
ENTPD3	7454
NSUN3	7455
CARHSP1	7456
SYNRG	7457
LCMT2	7458
NAP1L3	7459
GRB2	7460
TAGLN2	7461
RBM48	7462
NCKAP1	7463
CABIN1	7464
MYCL	7465
SNAI1	7466
HPR	7467
USP11	7468
MTRF1	7469
LDLRAP1	7470
CHMP5	7471
C5orf42	7472
PIAS4	7473
SLC16A8	7474
SLC30A4	7475
CREG1	7476
RBM22	7477
MDFI	7478
NPTX1	7479
PRSS3P2	7480
MRPL57	7481
ANKRD26	7482
ABCA5	7483
UGT2B15	7484
DMTN	7485
KLRC3	7486
ZNF639	7487
KRT33A	7488
AHCYL1	7489
HSPH1	7490
CHMP4A	7491
PAK4	7492
ZNF532	7493
PIK3CD	7494
KLHL36	7495
CBR4	7496
EGR4	7497
NOX1	7498
SFRP4	7499
IQCH	7500
CEP97	7501
STXBP3	7502
HNF1B	7503
AKAP10	7504
PANK4	7505
LARGE1	7506
SP1	7507
SLC22A5	7508
FN1	7509
CYP1B1	7510
NELL1	7511
FAM134C	7512
ENPP1	7513
CCNB1IP1	7514
TSNAX	7515
TMEM38B	7516
IL13RA1	7517
EP300	7518
ATXN2	7519
IRF2BP1	7520
GPATCH3	7521
PPRC1	7522
CXXC1	7523
NAA16	7524
NASP	7525
ESR2	7526
ACTR2	7527
CBR3	7528
PIGK	7529
MCF2L	7530
SMU1	7531
PRKAR2B	7532
SET	7533
ZRSR2	7534
PSORS1C1	7535
FGG	7536
PSMB9	7537
S100A9	7538
CCR7	7539
CTH	7540
SLC38A2	7541
SLC37A1	7542
GLDC	7543
IKBKB	7544
FIS1	7545
HSPBAP1	7546
DSTYK	7547
AGBL2	7548
RAB3GAP1	7549
UBA5	7550
DGKE	7551
DFNA5	7552
ECSIT	7553
CHD3	7554
NECTIN2	7555
ATM	7556
POR	7557
C19orf54	7558
MYH9	7559
GALK1	7560
ZNF232	7561
TRAM1	7562
RNPEP	7563
CBL	7564
PTPRU	7565
DAAM1	7566
PNMAL1	7567
RPL10L	7568
GZMB	7569
RAP2B	7570
NBPF1	7571
ACRV1	7572
BTC	7573
STAT4	7574
MTMR11	7575
BNC1	7576
FCMR	7577
LHPP	7578
KLK12	7579
CDON	7580
CDKN1B	7581
MAP4K1	7582
GTF2H3	7583
CAPN10	7584
SNX6	7585
CCNG1	7586
ABAT	7587
LTB4R2	7588
SLC6A15	7589
GRK6	7590
ATP5A1	7591
RAB30	7592
FBXL15	7593
UBR4	7594
GJB5	7595
CCR2	7596
ARHGDIA	7597
ZNF32	7598
ARL17B	7599
ARMC6	7600
HSFX1	7601
P2RY10	7602
MCM9	7603
PTPN18	7604
PDE3A	7605
DGKZ	7606
FOXD1	7607
XPO7	7608
DNAH7	7609
APAF1	7610
CYB561D2	7611
AHSP	7612
PITPNC1	7613
CFI	7614
CGB1	7615
AP2M1	7616
CACNB4	7617
AREG	7618
MADD	7619
HOXD10	7620
DYM	7621
NPTN	7622
SAP130	7623
CAPN11	7624
TBC1D22A	7625
ADAMTS12	7626
PADI2	7627
SNX15	7628
ATF6B	7629
LMTK2	7630
PREPL	7631
KLF8	7632
ANAPC15	7633
SLC25A42	7634
PHEX	7635
VPS16	7636
DAD1	7637
TUBA1C	7638
SHPK	7639
ZBTB17	7640
LRRTM2	7641
S1PR2	7642
SOX1	7643
DEK	7644
EMSY	7645
TRIB2	7646
ACTR3B	7647
WBP11	7648
NDUFAF4	7649
KSR1	7650
SEMA6C	7651
FICD	7652
THAP1	7653
RAP1B	7654
LMF1	7655
GTF3C4	7656
ZNF507	7657
MRPS31	7658
S100A14	7659
LILRA6	7660
OSM	7661
EPHB4	7662
RBM4B	7663
TAF9B	7664
RAB33A	7665
SLC25A30	7666
NDUFA7	7667
RNF14	7668
GFER	7669
TMEM260	7670
C5orf15	7671
IVNS1ABP	7672
TBCA	7673
CSK	7674
PPP2R1B	7675
CCDC94	7676
ZNF165	7677
IGSF1	7678
DUSP9	7679
DUSP13	7680
FOXN2	7681
BTG3	7682
IL1R2	7683
AP4S1	7684
SLC36A1	7685
DOCK3	7686
MSLN	7687
GLP1R	7688
CSRP3	7689
ZNF34	7690
RFK	7691
SLC27A6	7692
RIMS2	7693
IGSF3	7694
ADGRG3	7695
CYP20A1	7696
CWH43	7697
SLC30A1	7698
DCUN1D1	7699
SGSM2	7700
CROCC	7701
ZNF710	7702
EIF4G2	7703
EYA2	7704
IFITM3	7705
FLII	7706
PRPF4B	7707
WNT10B	7708
GPAA1	7709
PCSK1	7710
CDK19	7711
DNAJB5	7712
PABPN1	7713
EXOC1	7714
PPP3R1	7715
TCP10L	7716
GGA1	7717
TTBK2	7718
LTB4R	7719
GNG5	7720
DNMT3L	7721
CXCL10	7722
L1CAM	7723
NSDHL	7724
AP3B1	7725
ARL4D	7726
CAPRIN2	7727
IQCB1	7728
TH	7729
PIH1D1	7730
FBXL14	7731
MAP3K19	7732
TMEM184C	7733
TTLL5	7734
RAP1GAP2	7735
LRRC40	7736
TMEM19	7737
EFNB3	7738
ZNF253	7739
SDS	7740
DDX19A	7741
MUM1	7742
GBP1	7743
BMP7	7744
TMEM50A	7745
ASS1	7746
STAB1	7747
CASC1	7748
PEX16	7749
TNFRSF4	7750
TRIM6-TRIM34	7751
CNPY3	7752
KRT1	7753
CHMP2B	7754
EIF2S3	7755
KCND3	7756
TSPAN15	7757
IDUA	7758
SNAPC5	7759
CTBP2	7760
UXS1	7761
CALCA	7762
PSG4	7763
CACNA1B	7764
PLEKHF1	7765
EMC10	7766
ZBTB14	7767
RAD17	7768
CALML5	7769
NOL9	7770
JADE2	7771
BTBD1	7772
LAMC2	7773
CACNA1H	7774
FNBP4	7775
PANK2	7776
KRT14	7777
NDUFB6	7778
KIF5A	7779
HIST1H1E	7780
NUDT15	7781
TWISTNB	7782
MYBPC3	7783
DEPDC5	7784
TTC12	7785
ACSBG1	7786
GZMK	7787
SOX3	7788
CA10	7789
ATP5J	7790
INPP5D	7791
CACNA1G	7792
TAF5L	7793
ZSCAN5A	7794
KLK7	7795
MEAF6	7796
DOCK1	7797
PRMT7	7798
RALGAPA1	7799
PLEKHS1	7800
EFCAB2	7801
HMGN4	7802
PRDX6	7803
GUCA1B	7804
MYBBP1A	7805
IMP3	7806
STRN4	7807
SCCPDH	7808
INTS9	7809
HOXA3	7810
C1QL1	7811
ZNF277	7812
TRIL	7813
PCDHGA3	7814
ASCC2	7815
GLTP	7816
SAP30	7817
TPP2	7818
RPL27	7819
ABHD17B	7820
CA7	7821
PAF1	7822
PHTF1	7823
UPF3A	7824
RNF186	7825
ZDHHC4	7826
DKKL1	7827
RHBG	7828
BCAM	7829
HIVEP2	7830
SMAGP	7831
SIGIRR	7832
CCNA1	7833
SEMA4G	7834
UQCRC2	7835
ANAPC13	7836
USF2	7837
FKRP	7838
CD209	7839
CHKA	7840
CCL7	7841
ZFAND6	7842
ZBTB44	7843
PLEKHF2	7844
VPS33B	7845
MTMR7	7846
TOM1	7847
UGT1A1	7848
SPHK1	7849
UGP2	7850
HHLA2	7851
LIN37	7852
PTTG1IP	7853
TSHZ2	7854
RPL23A	7855
BCAT2	7856
DHRS1	7857
SF3B1	7858
KPNA5	7859
MAGEA4	7860
MFSD13A	7861
MED9	7862
AOC4P	7863
CD320	7864
MANBA	7865
KPNA4	7866
ANKRD10	7867
ANP32C	7868
MMP8	7869
EXTL2	7870
BGN	7871
ITGB5	7872
CCL13	7873
TRIM32	7874
SGK2	7875
PCDHA2	7876
LZTS1	7877
PTPRN	7878
OPA3	7879
MYC	7880
IRF4	7881
ESR1	7882
PLSCR2	7883
SLC6A6	7884
ST3GAL2	7885
TMEM126B	7886
B3GALT2	7887
MAPRE1	7888
ERC1	7889
GPR143	7890
MARCH3	7891
KRTAP1-1	7892
FAIM	7893
TCF7	7894
CHIC2	7895
AKR1C4	7896
PTPN14	7897
ZC2HC1C	7898
KCNQ2	7899
HIST1H3B	7900
WDTC1	7901
NEO1	7902
UGT2B28	7903
HMX1	7904
RAB5C	7905
RORC	7906
VAX2	7907
NUP93	7908
SPINK4	7909
MRPS18C	7910
GABARAP	7911
GRPR	7912
PYGM	7913
RXRB	7914
MRPL40	7915
SPACA9	7916
PRPH	7917
RIPK2	7918
SLC7A8	7919
ATPIF1	7920
HIST1H1B	7921
C11orf71	7922
ARF3	7923
ADAM22	7924
DYRK3	7925
FGFR3	7926
SOCS5	7927
LY6G5C	7928
ABL1	7929
CCND1	7930
SAMM50	7931
ARIH1	7932
RRP9	7933
GDI1	7934
PGLS	7935
GNPTAB	7936
GRP	7937
EXD3	7938
RFX3	7939
PIM1	7940
PSG3	7941
MAPK9	7942
OR7C2	7943
SNRNP40	7944
PAPD7	7945
RNF123	7946
RPP25	7947
CLTCL1	7948
SCN11A	7949
POU3F2	7950
CHST4	7951
CLEC11A	7952
MOCS3	7953
THEM6	7954
JRKL	7955
PCNT	7956
FAM3A	7957
FZD2	7958
STK32B	7959
ZNF286A	7960
CS	7961
SLC13A3	7962
HNRNPH1	7963
ZNF419	7964
TAP2	7965
RPAIN	7966
CHD2	7967
GPR37L1	7968
SPAM1	7969
CTSD	7970
DHRS2	7971
DNAH3	7972
MRPL34	7973
TIMM22	7974
ZNF91	7975
UBAC1	7976
NUS1	7977
TRPC4	7978
UPF2	7979
MAD1L1	7980
RPS25	7981
LRRK1	7982
POU2F2	7983
VPS50	7984
SYNGR2	7985
SZRD1	7986
CDK18	7987
GCGR	7988
ZNF200	7989
CDC37	7990
BTF3	7991
STIM1	7992
CRLF3	7993
MT1F	7994
RNF44	7995
DZIP3	7996
BLVRB	7997
TREM2	7998
RTF1	7999
MYO9B	8000
LIPG	8001
KCNG1	8002
RHD	8003
TXN2	8004
